10	300
shohakuho	shohakuho_2010_07_25_19_00-shot25_6-Track1-Frame1619-Face1	shohakuho_2010_09_24_19_00-shot24_126-Track1-Frame49152-Face2
myung-baklee	myung-baklee_2008_02_25_19_00-shot25_115-Track1-Frame23991-Face1	myung-baklee_2009_06_28_19_00-shot28_38-Track1-Frame10220-Face1
katsuyaokada	katsuyaokada_2004_12_19_19_00-shot19_120-Track1-Frame29201-Face1	katsuyaokada_2005_08_29_19_00-shot29_64-Track1-Frame11943-Face1
shinrikyoaum	shinrikyoaum_2004_02_26_19_00-shot26_59-Track1-Frame13115-Face1	shinrikyoaum_2006_09_15_19_00-shot15_59-Track1-Frame13725-Face1
saenakarai	saenakarai_2004_10_07_19_00-shot07_198-Track1-Frame47550-Face1	saenakarai_2005_10_19_19_00-shot19_189-Track1-Frame49713-Face1
saenakarai	saenakarai_2004_06_04_19_00-shot04_166-Track1-Frame46923-Face1	saenakarai_2005_12_31_19_00-shot31_122-Track2-Frame34351-Face1
seijimaehara	seijimaehara_2006_02_21_19_00-shot21_56-Track1-Frame21957-Face1	seijimaehara_2009_10_27_19_00-shot27_38-Track1-Frame12965-Face1
junichirokoizumi	junichirokoizumi_2004_03_08_19_00-shot08_26-Track1-Frame6372-Face1	junichirokoizumi_2006_04_03_19_00-shot03_38-Track1-Frame11121-Face1
katsuyaokada	katsuyaokada_2004_05_13_19_00-shot13_45-Track1-Frame18494-Face1	katsuyaokada_2009_12_11_19_00-shot11_65-Track1-Frame20907-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16307-Face1	tsuyoshiyamashita_2007_10_30_19_00-shot30_48-Track1-Frame13026-Face1
shizukakamei	shizukakamei_2001_04_13_19_00-shot13_64-Track1-Frame16459-Face1	shizukakamei_2001_04_16_19_00-shot16_104-Track1-Frame26637-Face2
dae-jungkim	dae-jungkim_2001_10_16_19_00-shot16_199-Track1-Frame58204-Face1	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8369-Face1
zico	zico_2006_06_26_19_00-shot26_117-Track1-Frame35062-Face1	zico_2006_06_26_19_00-shot26_132-Track1-Frame37273-Face1
maoasada	maoasada_2006_03_02_19_00-shot02_185-Track1-Frame42052-Face1	maoasada_2006_03_02_19_00-shot02_19-Track1-Frame2541-Face2
yoichimasuzoe	yoichimasuzoe_2007_09_03_19_00-shot03_96-Track1-Frame15511-Face1	yoichimasuzoe_2008_04_17_19_00-shot17_36-Track1-Frame11493-Face1
yujiang	yujiang_2006_07_11_19_00-shot11_34-Track1-Frame12282-Face1	yujiang_2007_02_06_19_00-shot06_135-Track1-Frame35918-Face1
moo-hyunroh	moo-hyunroh_2002_12_25_19_00-shot25_126-Track1-Frame36390-Face1	moo-hyunroh_2004_03_12_19_00-shot12_74-Track1-Frame12509-Face2
taroaso	taroaso_2001_04_18_19_00-shot18_20-Track1-Frame5802-Face1	taroaso_2009_07_03_19_00-shot03_10-Track3-Frame3264-Face1
yukioedano	yukioedano_2011_03_01_19_00-shot01_75-Track1-Frame30892-Face2	yukioedano_2011_04_03_19_00-shot03_59-Track1-Frame46616-Face1
azumakoshiishi	azumakoshiishi_2007_10_18_19_00-shot18_20-Track2-Frame6998-Face1	azumakoshiishi_2009_09_04_19_00-shot04_27-Track1-Frame5687-Face1
naokotakahashi	naokotakahashi_2007_11_10_19_00-shot10_184-Track1-Frame47089-Face1	naokotakahashi_2008_10_28_19_00-shot28_105-Track1-Frame15932-Face1
syunsaito	syunsaito_2008_02_04_19_00-shot04_119-Track1-Frame35456-Face1	syunsaito_2008_10_07_19_00-shot07_99-Track1-Frame31108-Face1
syunsaito	syunsaito_2008_02_10_19_00-shot10_11-Track1-Frame2909-Face1	syunsaito_2008_09_14_19_00-shot14_94-Track7-Frame25141-Face1
shinrikyoaum	shinrikyoaum_2003_10_30_19_00-shot30_22-Track1-Frame5456-Face1	shinrikyoaum_2006_09_15_19_00-shot15_5-Track2-Frame452-Face1
mizuhofukushima	mizuhofukushima_2009_03_13_19_00-shot13_67-Track1-Frame22401-Face2	mizuhofukushima_2010_05_06_19_00-shot06_34-Track1-Frame11313-Face1
kaoruyosano	kaoruyosano_2008_09_09_19_00-shot09_86-Track1-Frame27475-Face1	kaoruyosano_2009_03_03_19_00-shot03_75-Track1-Frame22937-Face1
ryoishikawa	ryoishikawa_2008_01_07_19_00-shot07_176-Track1-Frame47628-Face1	ryoishikawa_2009_02_14_19_00-shot14_155-Track1-Frame41615-Face1
nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_25-Track1-Frame6612-Face1	nariakinakayama_2008_09_28_19_00-shot28_23-Track1-Frame5410-Face1
makikotanaka	makikotanaka_2001_07_26_19_00-shot26_68-Track1-Frame20065-Face2	makikotanaka_2001_08_03_19_00-shot03_30-Track1-Frame10035-Face2
katsuyoshieto	katsuyoshieto_2008_07_09_19_00-shot09_117-Track1-Frame29908-Face1	katsuyoshieto_2008_07_18_19_00-shot18_77-Track1-Frame21625-Face1
yujiang	yujiang_2007_06_07_19_00-shot07_108-Track1-Frame34462-Face1	yujiang_2010_09_28_19_00-shot28_48-Track1-Frame22122-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_10_30_19_00-shot30_60-Track1-Frame14022-Face1	tsuyoshiyamashita_2007_10_30_19_00-shot30_71-Track1-Frame15826-Face1
akihito	akihito_2005_01_01_19_00-shot01_86-Track1-Frame19828-Face1	akihito_2006_09_10_19_00-shot10_21-Track1-Frame3584-Face1
hidekimatsui	hidekimatsui_2002_11_26_19_00-shot26_206-Track1-Frame46353-Face1	hidekimatsui_2007_05_04_19_00-shot04_177-Track1-Frame41627-Face1
takakodoi	takakodoi_2002_03_17_19_00-shot17_10-Track1-Frame5017-Face2	takakodoi_2002_04_05_19_00-shot05_97-Track1-Frame31681-Face1
myung-baklee	myung-baklee_2007_12_18_19_00-shot18_109-Track1-Frame29521-Face1	myung-baklee_2008_01_17_19_00-shot17_139-Track1-Frame36876-Face2
masaakishirakawa	masaakishirakawa_2009_12_02_19_00-shot02_87-Track2-Frame20017-Face2	masaakishirakawa_2010_06_15_19_00-shot15_185-Track1-Frame45050-Face1
hillaryclinton	hillaryclinton_2008_02_02_19_00-shot02_65-Track1-Frame25395-Face1	hillaryclinton_2009_02_21_19_00-shot21_44-Track1-Frame8833-Face1
muneosuzuki	muneosuzuki_2002_04_26_19_00-shot26_145-Track1-Frame32184-Face1	muneosuzuki_2002_06_19_19_00-shot19_134-Track5-Frame31744-Face2
shinzoabe	shinzoabe_2005_01_23_19_00-shot23_114-Track1-Frame27983-Face1	shinzoabe_2007_08_19_19_00-shot19_1-Track1-Frame111-Face1
barutokaito	barutokaito_2010_03_22_19_00-shot22_192-Track1-Frame42493-Face1	barutokaito_2010_03_31_19_00-shot31_168-Track1-Frame45237-Face1
junichirokoizumi	junichirokoizumi_2001_07_17_19_00-shot17_19-Track2-Frame5830-Face1	junichirokoizumi_2003_05_23_19_00-shot23_129-Track1-Frame30844-Face1
osamabinladen	osamabinladen_2001_11_17_19_00-shot17_44-Track1-Frame14715-Face1	osamabinladen_2011_05_02_19_00-shot02_16-Track1-Frame7808-Face1
takafumihorie	takafumihorie_2005_02_27_19_00-shot27_68-Track1-Frame15748-Face1	takafumihorie_2008_10_29_19_00-shot29_148-Track1-Frame44000-Face1
shizukakamei	shizukakamei_2007_06_19_19_00-shot19_69-Track1-Frame21590-Face2	shizukakamei_2010_03_17_19_00-shot17_63-Track1-Frame17770-Face1
naotokan	naotokan_2008_12_11_19_00-shot11_110-Track2-Frame32122-Face1	naotokan_2010_09_24_19_00-shot24_23-Track1-Frame11061-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_72-Track1-Frame26347-Face1	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41134-Face1
jong-ilkim	jong-ilkim_2008_06_26_19_00-shot26_52-Track2-Frame16266-Face1	jong-ilkim_2010_09_30_19_00-shot30_43-Track46-Frame20120-Face2
kaoruyosano	kaoruyosano_2007_09_10_19_00-shot10_80-Track1-Frame17964-Face1	kaoruyosano_2008_09_04_19_00-shot04_21-Track1-Frame4315-Face1
yoichimasuzoe	yoichimasuzoe_2007_09_21_19_00-shot21_102-Track1-Frame19996-Face1	yoichimasuzoe_2008_01_19_19_00-shot19_34-Track1-Frame8461-Face1
bunmeiibuki	bunmeiibuki_2008_01_28_19_00-shot28_29-Track1-Frame4067-Face1	bunmeiibuki_2008_02_16_19_00-shot16_65-Track1-Frame16753-Face1
akinoriasashoryu	akinoriasashoryu_2003_01_29_19_00-shot29_8-Track1-Frame1779-Face1	akinoriasashoryu_2010_01_23_19_00-shot23_191-Track1-Frame45691-Face1
akinoriasashoryu	akinoriasashoryu_2005_09_11_19_00-shot11_80-Track3-Frame18547-Face1	akinoriasashoryu_2009_09_27_19_00-shot27_56-Track1-Frame21483-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_87-Track1-Frame19710-Face1	shoichinakagawa_2009_02_17_19_00-shot17_37-Track1-Frame4260-Face1
shohakuho	shohakuho_2008_09_01_19_00-shot01_178-Track1-Frame41227-Face1	shohakuho_2010_09_23_19_00-shot23_134-Track4-Frame46926-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_58-Track1-Frame20652-Face1	ryutarohashimoto_2004_11_30_19_00-shot30_42-Track1-Frame8304-Face2
shizukakamei	shizukakamei_2001_04_13_19_00-shot13_65-Track1-Frame16582-Face1	shizukakamei_2001_04_16_19_00-shot16_104-Track1-Frame26637-Face2
wataruabe	wataruabe_2006_05_05_19_00-shot05_173-Track1-Frame45037-Face1	wataruabe_2007_11_01_19_00-shot01_176-Track1-Frame45771-Face1
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_40-Track1-Frame7770-Face1	masaakishirakawa_2008_10_31_19_00-shot31_3-Track1-Frame515-Face1
kosukekitajima	kosukekitajima_2005_02_19_19_00-shot19_165-Track1-Frame44495-Face2	kosukekitajima_2005_02_26_19_00-shot26_201-Track2-Frame48151-Face1
shigeofukuchi	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11958-Face1	shigeofukuchi_2010_10_14_19_00-shot14_60-Track1-Frame40128-Face1
akinoriasashoryu	akinoriasashoryu_2003_01_29_19_00-shot29_149-Track1-Frame42170-Face1	akinoriasashoryu_2007_08_23_19_00-shot23_62-Track1-Frame17190-Face1
mizuhofukushima	mizuhofukushima_2007_11_26_19_00-shot26_148-Track1-Frame39211-Face1	mizuhofukushima_2010_05_30_19_00-shot30_5-Track1-Frame396-Face1
shintaroishihara	shintaroishihara_2003_06_27_19_00-shot27_154-Track2-Frame40432-Face1	shintaroishihara_2007_12_11_19_00-shot11_81-Track1-Frame22483-Face1
shizukakamei	shizukakamei_2001_04_18_19_00-shot18_15-Track1-Frame4672-Face1	shizukakamei_2009_09_24_19_00-shot24_80-Track2-Frame26695-Face1
shintaroishihara	shintaroishihara_2008_11_14_19_00-shot14_21-Track1-Frame6757-Face1	shintaroishihara_2009_09_04_19_00-shot04_179-Track1-Frame42965-Face1
barakobama	barakobama_2008_01_31_19_00-shot31_129-Track1-Frame39340-Face1	barakobama_2009_03_17_19_00-shot17_82-Track1-Frame27355-Face1
taroaso	taroaso_2006_09_08_19_00-shot08_139-Track1-Frame33589-Face2	taroaso_2009_03_31_19_00-shot31_81-Track1-Frame24502-Face1
condoleezzarice	condoleezzarice_2008_06_27_19_00-shot27_37-Track1-Frame10185-Face1	condoleezzarice_2008_06_27_19_00-shot27_40-Track1-Frame10707-Face1
akihiroohta	akihiroohta_2007_06_17_19_00-shot17_80-Track6-Frame23004-Face1	akihiroohta_2009_09_03_19_00-shot03_104-Track1-Frame24388-Face2
naokotakahashi	naokotakahashi_2003_01_30_19_00-shot30_144-Track2-Frame44255-Face2	naokotakahashi_2003_01_30_19_00-shot30_147-Track1-Frame44781-Face2
katsuyoshieto	katsuyoshieto_2008_07_17_19_00-shot17_47-Track1-Frame13852-Face1	katsuyoshieto_2008_09_04_19_00-shot04_92-Track5-Frame26414-Face1
jianchaoliu	jianchaoliu_2005_03_03_19_00-shot03_188-Track1-Frame38758-Face1	jianchaoliu_2007_01_23_19_00-shot23_114-Track1-Frame37528-Face1
azumakoshiishi	azumakoshiishi_2007_10_18_19_00-shot18_20-Track2-Frame6998-Face1	azumakoshiishi_2010_06_10_19_00-shot10_57-Track1-Frame12510-Face1
saenakarai	saenakarai_2005_05_25_19_00-shot25_197-Track1-Frame52415-Face1	saenakarai_2005_07_05_19_00-shot05_231-Track1-Frame52671-Face1
yujiang	yujiang_2010_09_30_19_00-shot30_3-Track1-Frame328-Face1	yujiang_2010_12_28_19_00-shot28_104-Track1-Frame45948-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track3-Frame9915-Face1	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10875-Face1
jong-ilkim	jong-ilkim_2005_05_12_19_00-shot12_6-Track1-Frame648-Face1	jong-ilkim_2007_02_07_19_00-shot07_73-Track1-Frame22497-Face1
seijimaehara	seijimaehara_2005_11_28_19_00-shot28_85-Track1-Frame18361-Face1	seijimaehara_2006_02_23_19_00-shot23_82-Track1-Frame20796-Face1
shinrikyoaum	shinrikyoaum_2004_07_07_19_00-shot07_67-Track1-Frame17687-Face1	shinrikyoaum_2006_02_20_19_00-shot20_16-Track3-Frame5178-Face1
azumakoshiishi	azumakoshiishi_2009_02_12_19_00-shot12_54-Track1-Frame5743-Face2	azumakoshiishi_2011_02_03_19_00-shot03_99-Track1-Frame41000-Face1
moo-hyunroh	moo-hyunroh_2003_06_07_19_00-shot07_36-Track1-Frame6881-Face1	moo-hyunroh_2006_10_09_19_00-shot09_103-Track1-Frame20518-Face1
mizuhofukushima	mizuhofukushima_2007_07_11_19_00-shot11_37-Track1-Frame6544-Face1	mizuhofukushima_2009_12_03_19_00-shot03_4-Track1-Frame413-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_82-Track1-Frame20825-Face1	mahmoudahmadinejad_2006_06_12_19_00-shot12_129-Track1-Frame30018-Face1
saenakarai	saenakarai_2004_06_04_19_00-shot04_166-Track1-Frame46923-Face1	saenakarai_2006_06_01_19_00-shot01_227-Track1-Frame49913-Face1
sadakazutanigaki	sadakazutanigaki_2007_09_14_19_00-shot14_39-Track1-Frame6136-Face1	sadakazutanigaki_2010_06_22_19_00-shot22_77-Track1-Frame20726-Face1
zico	zico_2005_09_02_19_00-shot02_155-Track1-Frame48633-Face1	zico_2006_02_21_19_00-shot21_168-Track1-Frame46667-Face1
ichirosuzuki	ichirosuzuki_2001_07_10_19_00-shot10_95-Track1-Frame22738-Face1	ichirosuzuki_2004_10_04_19_00-shot04_64-Track1-Frame17178-Face2
shizukakamei	shizukakamei_2007_07_07_19_00-shot07_28-Track1-Frame7455-Face1	shizukakamei_2009_09_24_19_00-shot24_80-Track2-Frame26695-Face1
donaldrumsfeld	donaldrumsfeld_2001_12_19_19_00-shot19_123-Track1-Frame38068-Face1	donaldrumsfeld_2004_11_09_19_00-shot09_32-Track1-Frame7033-Face1
hillaryclinton	hillaryclinton_2008_02_06_19_00-shot06_114-Track1-Frame29947-Face1	hillaryclinton_2009_01_14_19_00-shot14_64-Track1-Frame18866-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_69-Track1-Frame13535-Face1	tsuyoshiyamashita_2007_11_22_19_00-shot22_93-Track1-Frame16966-Face1
colinpowell	colinpowell_2001_09_16_19_00-shot16_32-Track1-Frame6815-Face1	colinpowell_2001_10_12_19_00-shot12_164-Track1-Frame58986-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_56-Track1-Frame14864-Face1	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16307-Face1
myung-baklee	myung-baklee_2008_02_25_19_00-shot25_6-Track1-Frame633-Face1	myung-baklee_2009_01_12_19_00-shot12_36-Track1-Frame6171-Face1
yukiohatoyama	yukiohatoyama_2009_12_05_19_00-shot05_164-Track1-Frame31919-Face1	yukiohatoyama_2010_01_25_19_00-shot25_35-Track1-Frame6447-Face1
mizuhofukushima	mizuhofukushima_2007_02_07_19_00-shot07_109-Track1-Frame33341-Face1	mizuhofukushima_2007_10_13_19_00-shot13_79-Track1-Frame24521-Face1
masaakishirakawa	masaakishirakawa_2008_03_11_19_00-shot11_36-Track3-Frame8445-Face1	masaakishirakawa_2008_04_11_19_00-shot11_4-Track1-Frame296-Face1
christopherhill	christopherhill_2006_12_16_19_00-shot16_25-Track1-Frame4611-Face1	christopherhill_2006_12_23_19_00-shot23_22-Track1-Frame5023-Face1
azumakoshiishi	azumakoshiishi_2009_02_19_19_00-shot19_38-Track1-Frame10848-Face2	azumakoshiishi_2009_09_12_19_00-shot12_59-Track2-Frame18739-Face1
georgebush	georgebush_2002_01_30_19_00-shot30_107-Track1-Frame30091-Face2	georgebush_2007_01_10_19_00-shot10_54-Track1-Frame14669-Face1
muneosuzuki	muneosuzuki_2002_03_15_19_00-shot15_48-Track1-Frame5118-Face2	muneosuzuki_2002_05_24_19_00-shot24_30-Track1-Frame4473-Face1
kotomitsuki	kotomitsuki_2001_09_23_19_00-shot23_88-Track1-Frame26678-Face1	kotomitsuki_2007_07_22_19_00-shot22_88-Track1-Frame34903-Face1
jintaohu	jintaohu_2006_10_03_19_00-shot03_158-Track2-Frame44588-Face2	jintaohu_2008_05_08_19_00-shot08_27-Track2-Frame4153-Face1
kaoruyosano	kaoruyosano_2007_08_27_19_00-shot27_179-Track1-Frame30030-Face1	kaoruyosano_2009_02_10_19_00-shot10_108-Track1-Frame31711-Face1
shinzoabe	shinzoabe_2007_01_19_19_00-shot19_69-Track1-Frame18850-Face1	shinzoabe_2007_09_09_19_00-shot09_11-Track1-Frame2662-Face1
muneosuzuki	muneosuzuki_2002_08_01_19_00-shot01_3-Track2-Frame620-Face1	muneosuzuki_2010_09_16_19_00-shot16_131-Track1-Frame42317-Face1
shinzoabe	shinzoabe_2006_09_21_19_00-shot21_67-Track2-Frame7880-Face1	shinzoabe_2007_05_30_19_00-shot30_2-Track1-Frame364-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_69-Track1-Frame26026-Face2	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33480-Face1
maoasada	maoasada_2006_03_02_19_00-shot02_18-Track1-Frame2418-Face1	maoasada_2006_03_02_19_00-shot02_19-Track1-Frame2541-Face2
shohakuho	shohakuho_2006_05_16_19_00-shot16_228-Track1-Frame47406-Face1	shohakuho_2010_09_20_19_00-shot20_81-Track1-Frame35226-Face1
shintaroishihara	shintaroishihara_2007_12_11_19_00-shot11_81-Track1-Frame22483-Face1	shintaroishihara_2008_12_05_19_00-shot05_136-Track2-Frame37031-Face1
yukioedano	yukioedano_2011_04_03_19_00-shot03_59-Track1-Frame46616-Face1	yukioedano_2011_04_11_19_00-shot11_30-Track1-Frame27993-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_154-Track1-Frame41470-Face1	ryoishikawa_2011_02_05_19_00-shot05_84-Track2-Frame48142-Face1
sadakazutanigaki	sadakazutanigaki_2006_09_11_19_00-shot11_90-Track1-Frame23380-Face1	sadakazutanigaki_2009_10_02_19_00-shot02_105-Track1-Frame29268-Face1
takafumihorie	takafumihorie_2005_03_04_19_00-shot04_67-Track1-Frame17007-Face1	takafumihorie_2007_03_20_19_00-shot20_82-Track1-Frame29531-Face1
taroaso	taroaso_2006_06_02_19_00-shot02_72-Track1-Frame17521-Face1	taroaso_2008_09_10_19_00-shot10_89-Track1-Frame31803-Face1
donaldrumsfeld	donaldrumsfeld_2001_11_27_19_00-shot27_43-Track1-Frame19913-Face1	donaldrumsfeld_2003_03_12_19_00-shot12_50-Track1-Frame15208-Face1
saenakarai	saenakarai_2004_12_01_19_00-shot01_193-Track1-Frame48422-Face1	saenakarai_2009_09_30_19_00-shot30_160-Track1-Frame51825-Face1
seijimaehara	seijimaehara_2005_09_17_19_00-shot17_103-Track1-Frame16182-Face1	seijimaehara_2006_01_24_19_00-shot24_105-Track1-Frame24582-Face1
naokotakahashi	naokotakahashi_2005_05_09_19_00-shot09_181-Track1-Frame47650-Face2	naokotakahashi_2005_11_10_19_00-shot10_164-Track1-Frame46713-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_06_19_00-shot06_10-Track1-Frame4438-Face1	ryutarohashimoto_2001_04_18_19_00-shot18_106-Track1-Frame27982-Face1
barutokaito	barutokaito_2010_03_23_19_00-shot23_178-Track1-Frame47717-Face1	barutokaito_2010_03_29_19_00-shot29_178-Track1-Frame45542-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_09_29_19_00-shot29_68-Track1-Frame30671-Face1	takenorikanzaki	takenorikanzaki_2006_09_14_19_00-shot14_87-Track1-Frame28945-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_83-Track1-Frame21173-Face1	shintaroishihara	shintaroishihara_2003_06_27_19_00-shot27_154-Track1-Frame40105-Face1
yoshitosengoku	yoshitosengoku_2010_09_16_19_00-shot16_27-Track3-Frame5615-Face1	jiwoochoi	jiwoochoi_2004_03_22_19_00-shot22_139-Track1-Frame29529-Face3
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_3-Track1-Frame212-Face1	jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_55-Track1-Frame13938-Face1
shizukakamei	shizukakamei_2001_04_13_19_00-shot13_65-Track1-Frame16582-Face1	masako	masako_2004_05_12_19_00-shot12_111-Track1-Frame28432-Face1
barutokaito	barutokaito_2010_03_31_19_00-shot31_172-Track1-Frame45743-Face1	jianchaoliu	jianchaoliu_2008_07_01_19_00-shot01_164-Track1-Frame40004-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45629-Face1	azumakoshiishi	azumakoshiishi_2011_02_03_19_00-shot03_99-Track1-Frame41000-Face1
tetsuroyano	tetsuroyano_2008_09_04_19_00-shot04_91-Track2-Frame26017-Face1	kaoruyosano	kaoruyosano_2010_04_03_19_00-shot03_4-Track2-Frame448-Face1
jintaohu	jintaohu_2008_10_24_19_00-shot24_76-Track1-Frame18653-Face1	sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_73-Track1-Frame26446-Face1
georgebush	georgebush_2009_01_16_19_00-shot16_106-Track1-Frame30405-Face1	natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_47-Track1-Frame10743-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_09_29_19_00-shot29_68-Track1-Frame30671-Face1	osamabinladen	osamabinladen_2001_12_12_19_00-shot12_66-Track1-Frame26399-Face1
naotokan	naotokan_2010_06_04_19_00-shot04_155-Track1-Frame22326-Face1	fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_86-Track1-Frame26155-Face1
jianchaoliu	jianchaoliu_2005_11_08_19_00-shot08_68-Track1-Frame19547-Face1	yumieyoshiba	yumieyoshiba_2006_02_04_19_00-shot04_241-Track1-Frame49740-Face1
aimiyazato	aimiyazato_2003_10_07_19_00-shot07_177-Track1-Frame42397-Face1	steffigraf	steffigraf_2007_04_23_19_00-shot23_115-Track1-Frame24044-Face1
yujiang	yujiang_2008_04_15_19_00-shot15_146-Track1-Frame38633-Face1	akitakasaiki	akitakasaiki_2008_09_06_19_00-shot06_150-Track1-Frame39215-Face1
bunmeiibuki	bunmeiibuki_2009_01_15_19_00-shot15_117-Track1-Frame31774-Face1	shintaroishihara	shintaroishihara_2008_03_26_19_00-shot26_129-Track1-Frame28934-Face2
tonyblair	tonyblair_2001_09_21_19_00-shot21_48-Track1-Frame13346-Face1	naruhito	naruhito_2004_05_10_19_00-shot10_176-Track1-Frame34869-Face1
syunsaito	syunsaito_2008_09_14_19_00-shot14_94-Track7-Frame25141-Face1	katsuyoshieto	katsuyoshieto_2008_07_09_19_00-shot09_117-Track1-Frame29908-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_13_19_00-shot13_48-Track1-Frame13415-Face1	akinoriasashoryu	akinoriasashoryu_2008_12_02_19_00-shot02_154-Track1-Frame46512-Face1
shohakuho	shohakuho_2010_09_15_19_00-shot15_127-Track3-Frame45258-Face1	akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_95-Track2-Frame34956-Face1
shigeofukuchi	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11958-Face1	yukiohatoyama	yukiohatoyama_2009_07_22_19_00-shot22_167-Track1-Frame41243-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_72-Track1-Frame17562-Face1	jianchaoliu	jianchaoliu_2006_10_10_19_00-shot10_12-Track1-Frame2671-Face1
kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_102-Track1-Frame21713-Face1	dae-jungkim	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8369-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40699-Face1	hidekimatsui	hidekimatsui_2003_01_29_19_00-shot29_165-Track1-Frame46641-Face1
takafumihorie	takafumihorie_2008_10_29_19_00-shot29_148-Track3-Frame44261-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45629-Face1
takafumihorie	takafumihorie_2006_01_23_19_00-shot23_79-Track1-Frame13346-Face2	masayoshison	masayoshison_2004_02_27_19_00-shot27_124-Track1-Frame39904-Face1
colinpowell	colinpowell_2005_09_10_19_00-shot10_15-Track1-Frame1809-Face1	kosukekitajima	kosukekitajima_2005_02_26_19_00-shot26_201-Track2-Frame48151-Face1
shohakuho	shohakuho_2006_05_22_19_00-shot22_101-Track1-Frame29032-Face1	natsuoyamaguchi	natsuoyamaguchi_2010_06_24_19_00-shot24_21-Track2-Frame7188-Face1
