10	300
tonyblair	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45182-Face1	pervezmusharraf	pervezmusharraf_2001_09_16_19_00-shot16_83-Track1-Frame21485-Face1
kaoruyosano	kaoruyosano_2010_04_03_19_00-shot03_16-Track1-Frame3300-Face1	wataruabe	wataruabe_2007_04_03_19_00-shot03_126-Track1-Frame30626-Face1
naokotakahashi	naokotakahashi_2004_03_15_19_00-shot15_72-Track1-Frame6681-Face2	tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16326-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track1-Frame7681-Face1	martinahingis	martinahingis_2006_02_04_19_00-shot04_177-Track1-Frame34041-Face1
naruhito	naruhito_2006_03_10_19_00-shot10_103-Track1-Frame35967-Face1	sadakazutanigaki	sadakazutanigaki_2010_05_30_19_00-shot30_74-Track1-Frame18277-Face1
wataruabe	wataruabe_2006_06_13_19_00-shot13_80-Track1-Frame13325-Face1	naokotakahashi	naokotakahashi_2008_10_28_19_00-shot28_105-Track1-Frame16039-Face1
akihito	akihito_2002_12_28_19_00-shot28_84-Track1-Frame29408-Face1	naotokan	naotokan_2002_03_15_19_00-shot15_13-Track2-Frame1175-Face1
wataruabe	wataruabe_2007_09_07_19_00-shot07_116-Track1-Frame25054-Face1	shizukakamei	shizukakamei_2009_09_30_19_00-shot30_119-Track2-Frame35179-Face2
kaoruyosano	kaoruyosano_2010_04_03_19_00-shot03_16-Track1-Frame3300-Face1	naruhito	naruhito_2004_05_13_19_00-shot13_62-Track1-Frame21872-Face1
shinrikyoaum	shinrikyoaum_2003_10_30_19_00-shot30_22-Track1-Frame5482-Face1	fujiomitarai	fujiomitarai_2008_03_12_19_00-shot12_32-Track1-Frame8507-Face1
ryoishikawa	ryoishikawa_2009_12_07_19_00-shot07_162-Track2-Frame46257-Face2	shinzoabe	shinzoabe_2006_10_12_19_00-shot12_45-Track1-Frame13214-Face1
takeshikoizumi	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame24911-Face1	jong-ilkim	jong-ilkim_2004_11_19_19_00-shot19_109-Track1-Frame33753-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_20-Track1-Frame5192-Face1	muneosuzuki	muneosuzuki_2005_08_18_19_00-shot18_34-Track1-Frame7921-Face1
shintaroishihara	shintaroishihara_2008_02_20_19_00-shot20_89-Track1-Frame27599-Face1	shinrikyoaum	shinrikyoaum_2006_09_15_19_00-shot15_59-Track1-Frame13672-Face1
shoichinakagawa	shoichinakagawa_2004_08_10_19_00-shot10_66-Track1-Frame22549-Face1	katsuyaokada	katsuyaokada_2011_01_22_19_00-shot22_50-Track2-Frame22027-Face2
daisuketakahashi	daisuketakahashi_2010_04_03_19_00-shot03_167-Track1-Frame37269-Face1	saddamhussein	saddamhussein_2006_12_27_19_00-shot27_93-Track1-Frame30991-Face1
yukiohatoyama	yukiohatoyama_2009_09_15_19_00-shot15_19-Track7-Frame5930-Face1	jintaohu	jintaohu_2008_05_07_19_00-shot07_46-Track1-Frame5866-Face1
shoichinakagawa	shoichinakagawa_2004_10_17_19_00-shot17_90-Track1-Frame21701-Face1	ichirosuzuki	ichirosuzuki_2004_01_15_19_00-shot15_168-Track1-Frame47675-Face1
colinpowell	colinpowell_2003_02_14_19_00-shot14_87-Track1-Frame27418-Face1	daisuketakahashi	daisuketakahashi_2010_03_30_19_00-shot30_166-Track1-Frame44956-Face1
bunmeiibuki	bunmeiibuki_2009_07_02_19_00-shot02_49-Track1-Frame12450-Face1	ryoishikawa	ryoishikawa_2007_08_30_19_00-shot30_189-Track1-Frame45807-Face1
barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47389-Face1	aimiyazato	aimiyazato_2006_01_17_19_00-shot17_217-Track1-Frame50941-Face2
naotokan	naotokan_2011_01_31_19_00-shot31_71-Track4-Frame31120-Face1	hideohigashikokubaru	hideohigashikokubaru_2011_01_20_19_00-shot20_101-Track1-Frame37582-Face1
shizukaarakawa	shizukaarakawa_2006_03_04_19_00-shot04_98-Track1-Frame23852-Face1	ryutarohashimoto	ryutarohashimoto_2001_04_12_19_00-shot12_80-Track1-Frame13035-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame38895-Face1	saddamhussein	saddamhussein_2003_01_11_19_00-shot11_87-Track1-Frame23364-Face1
yumieyoshiba	yumieyoshiba_2006_02_04_19_00-shot04_241-Track1-Frame49803-Face1	katsuyoshieto	katsuyoshieto_2008_07_08_19_00-shot08_93-Track1-Frame29494-Face2
akinoriasashoryu	akinoriasashoryu_2009_09_27_19_00-shot27_75-Track1-Frame24300-Face1	takeshikoizumi	takeshikoizumi_2008_11_29_19_00-shot29_148-Track1-Frame37658-Face1
jianchaoliu	jianchaoliu_2005_03_24_19_00-shot24_156-Track1-Frame36509-Face1	myung-baklee	myung-baklee_2010_05_17_19_00-shot17_183-Track1-Frame43393-Face1
naokotakahashi	naokotakahashi_2003_11_17_19_00-shot17_118-Track1-Frame31539-Face1	moo-hyunroh	moo-hyunroh_2003_06_07_19_00-shot07_27-Track1-Frame5547-Face1
yujiang	yujiang_2008_04_08_19_00-shot08_127-Track1-Frame28112-Face1	naokotakahashi	naokotakahashi_2008_10_28_19_00-shot28_105-Track1-Frame16039-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1	hideohigashikokubaru	hideohigashikokubaru_2010_02_02_19_00-shot02_41-Track1-Frame11970-Face2
shintaroishihara	shintaroishihara_2003_01_30_19_00-shot30_23-Track1-Frame9147-Face1	mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_83-Track1-Frame20982-Face1
tetsuroyano	tetsuroyano_2008_09_04_19_00-shot04_87-Track6-Frame24279-Face2	steffigraf	steffigraf_2007_05_06_19_00-shot06_77-Track3-Frame19687-Face2
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1	jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1
mizuhofukushima	mizuhofukushima_2007_12_23_19_00-shot23_100-Track1-Frame29445-Face1	shinrikyoaum	shinrikyoaum_2006_02_20_19_00-shot20_9-Track2-Frame2898-Face1
yoshimiwatanabe	yoshimiwatanabe_2009_01_16_19_00-shot16_76-Track1-Frame22764-Face1	akitakasaiki	akitakasaiki_2008_09_06_19_00-shot06_150-Track1-Frame39266-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45792-Face2	jiwoochoi	jiwoochoi_2004_03_22_19_00-shot22_139-Track1-Frame29409-Face2
christopherhill	christopherhill_2006_12_20_19_00-shot20_62-Track1-Frame14193-Face1	takakodoi	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36663-Face1
masaakishirakawa	masaakishirakawa_2008_04_08_19_00-shot08_38-Track1-Frame9050-Face1	aifukuhara	aifukuhara_2004_12_06_19_00-shot06_148-Track1-Frame46852-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame31980-Face1	yoichimasuzoe	yoichimasuzoe_2009_07_14_19_00-shot14_13-Track1-Frame3743-Face1
shohakuho	shohakuho_2009_03_30_19_00-shot30_145-Track1-Frame40148-Face1	marionjones	marionjones_2007_11_16_19_00-shot16_163-Track1-Frame40419-Face1
akinoriasashoryu	akinoriasashoryu_2008_03_20_19_00-shot20_183-Track1-Frame44489-Face2	yoshitosengoku	yoshitosengoku_2010_09_22_19_00-shot22_80-Track1-Frame30043-Face1
barutokaito	barutokaito_2010_03_31_19_00-shot31_168-Track1-Frame45232-Face1	saddamhussein	saddamhussein_2007_01_08_19_00-shot08_60-Track1-Frame19206-Face1
makikotanaka	makikotanaka_2002_01_25_19_00-shot25_37-Track1-Frame12798-Face1	jiwoochoi	jiwoochoi_2004_07_22_19_00-shot22_96-Track1-Frame22509-Face1
akinoriasashoryu	akinoriasashoryu_2009_01_13_19_00-shot13_152-Track1-Frame43198-Face1	yoshitosengoku	yoshitosengoku_2010_11_22_19_00-shot22_64-Track1-Frame18644-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40613-Face1	shoichinakagawa	shoichinakagawa_2009_02_19_19_00-shot19_33-Track1-Frame9641-Face1
syunsaito	syunsaito_2008_02_10_19_00-shot10_11-Track1-Frame2827-Face2	hideohigashikokubaru	hideohigashikokubaru_2010_07_16_19_00-shot16_87-Track1-Frame29202-Face2
hideohigashikokubaru	hideohigashikokubaru_2010_08_28_19_00-shot28_85-Track1-Frame41545-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1
christopherhill	christopherhill_2006_07_12_19_00-shot12_16-Track1-Frame4241-Face1	donaldrumsfeld	donaldrumsfeld_2003_02_11_19_00-shot11_25-Track1-Frame8815-Face1
fujiomitarai	fujiomitarai_2007_11_12_19_00-shot12_140-Track1-Frame36356-Face1	sachiyonomura	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41167-Face2
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1	masako	masako_2005_03_10_19_00-shot10_122-Track1-Frame34738-Face1
shigeofukuchi	shigeofukuchi_2008_05_27_19_00-shot27_94-Track1-Frame30552-Face1	yukioedano	yukioedano_2010_03_23_19_00-shot23_60-Track1-Frame14753-Face1
daisuketakahashi	daisuketakahashi_2010_02_19_19_00-shot19_8-Track1-Frame1209-Face1	yukiohatoyama	yukiohatoyama_2009_12_07_19_00-shot07_19-Track1-Frame6027-Face1
renhomurata	renhomurata_2010_04_23_19_00-shot23_21-Track1-Frame6140-Face1	junichirokoizumi	junichirokoizumi_2003_01_23_19_00-shot23_75-Track2-Frame21033-Face1
jintaohu	jintaohu_2010_11_08_19_00-shot08_62-Track1-Frame33749-Face4	mahmoudahmadinejad	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23622-Face1
akiotoyoda	akiotoyoda_2009_06_25_19_00-shot25_90-Track1-Frame26155-Face1	akinoriasashoryu	akinoriasashoryu_2007_08_06_19_00-shot06_197-Track1-Frame46900-Face1
shizukakamei	shizukakamei_2010_03_17_19_00-shot17_65-Track1-Frame18041-Face1	katsuyaokada	katsuyaokada_2009_08_04_19_00-shot04_78-Track1-Frame23211-Face1
yoshitosengoku	yoshitosengoku_2010_09_24_19_00-shot24_28-Track1-Frame13923-Face1	renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26422-Face1
masaakishirakawa	masaakishirakawa_2008_04_04_19_00-shot04_17-Track1-Frame3931-Face2	ryutarohashimoto	ryutarohashimoto_2004_11_30_19_00-shot30_42-Track1-Frame8279-Face2
barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47389-Face1	jong-ilkim	jong-ilkim_2002_08_30_19_00-shot30_173-Track1-Frame51690-Face1
junichirokoizumi	junichirokoizumi_2005_12_08_19_00-shot08_3-Track1-Frame368-Face1	marionjones	marionjones_2007_10_06_19_00-shot06_75-Track1-Frame17800-Face1
aimiyazato	aimiyazato_2006_01_17_19_00-shot17_217-Track1-Frame50941-Face2	naruhito	naruhito_2004_05_12_19_00-shot12_107-Track1-Frame27338-Face1
nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_8-Track1-Frame1331-Face1	yujiang	yujiang_2008_04_08_19_00-shot08_127-Track1-Frame28112-Face1
tonyblair	tonyblair_2001_09_20_19_00-shot20_112-Track1-Frame33809-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1
pervezmusharraf	pervezmusharraf_2001_10_15_19_00-shot15_199-Track1-Frame73465-Face1	naotokan	naotokan_2010_06_30_19_00-shot30_97-Track2-Frame17024-Face1
ebizoichikawa	ebizoichikawa_2010_12_28_19_00-shot28_79-Track1-Frame37570-Face1	shohakuho	shohakuho_2006_06_26_19_00-shot26_187-Track1-Frame48602-Face1
myung-baklee	myung-baklee_2010_05_24_19_00-shot24_89-Track1-Frame19942-Face1	aifukuhara	aifukuhara_2004_11_29_19_00-shot29_202-Track1-Frame45725-Face1
jianchaoliu	jianchaoliu_2008_02_14_19_00-shot14_2-Track1-Frame42-Face1	shizukaarakawa	shizukaarakawa_2006_03_27_19_00-shot27_125-Track1-Frame28803-Face1
barutokaito	barutokaito_2010_03_31_19_00-shot31_168-Track1-Frame45232-Face1	yoshimiwatanabe	yoshimiwatanabe_2009_01_16_19_00-shot16_76-Track1-Frame22764-Face1
jong-ilkim	jong-ilkim_2004_09_01_19_00-shot01_144-Track1-Frame36130-Face1	takeshikoizumi	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10990-Face1
naotokan	naotokan_2009_07_09_19_00-shot09_73-Track1-Frame16768-Face1	kosukekitajima	kosukekitajima_2009_03_31_19_00-shot31_172-Track2-Frame45754-Face1
masahikokhomura	masahikokhomura_2007_06_07_19_00-shot07_31-Track1-Frame10888-Face1	yukiohatoyama	yukiohatoyama_2010_01_15_19_00-shot15_156-Track2-Frame43359-Face2
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1	naotokan	naotokan_2009_02_26_19_00-shot26_63-Track1-Frame17939-Face1
yoichimasuzoe	yoichimasuzoe_2008_01_19_19_00-shot19_39-Track1-Frame10105-Face1	takakodoi	takakodoi_2001_07_11_19_00-shot11_42-Track1-Frame8361-Face1
taroaso	taroaso_2009_04_07_19_00-shot07_65-Track1-Frame17410-Face1	naokotakahashi	naokotakahashi_2004_03_15_19_00-shot15_72-Track1-Frame6681-Face2
tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_69-Track1-Frame13695-Face1	sadakazutanigaki	sadakazutanigaki_2010_03_12_19_00-shot12_93-Track1-Frame27687-Face1
myung-baklee	myung-baklee_2008_01_17_19_00-shot17_139-Track1-Frame36764-Face1	seijimaehara	seijimaehara_2009_10_27_19_00-shot27_79-Track1-Frame20640-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_09_29_19_00-shot29_66-Track1-Frame30519-Face1	naotokan	naotokan_2010_11_14_19_00-shot14_44-Track1-Frame11787-Face1
shohakuho	shohakuho_2010_08_03_19_00-shot03_73-Track1-Frame34265-Face1	dae-jungkim	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33888-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5395-Face1	yujiang	yujiang_2010_09_30_19_00-shot30_25-Track1-Frame12190-Face1
yukiohatoyama	yukiohatoyama_2009_05_29_19_00-shot29_49-Track1-Frame12677-Face1	masayoshison	masayoshison_2005_02_19_19_00-shot19_35-Track1-Frame7503-Face1
naruhito	naruhito_2002_04_02_19_00-shot02_133-Track1-Frame38379-Face1	shinrikyoaum	shinrikyoaum_2003_10_30_19_00-shot30_22-Track1-Frame5482-Face1
taroaso	taroaso_2009_01_27_19_00-shot27_11-Track1-Frame949-Face2	kikokawashima	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18350-Face1
muneosuzuki	muneosuzuki_2002_08_21_19_00-shot21_54-Track1-Frame13750-Face1	donaldrumsfeld	donaldrumsfeld_2001_09_26_19_00-shot26_1-Track1-Frame303-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26422-Face1	jrtokaibusstaff	jrtokaibusstaff_2007_04_10_19_00-shot10_75-Track1-Frame21519-Face1
takakodoi	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36663-Face1	renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26422-Face1
kikokawashima	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18350-Face1	christopherhill	christopherhill_2007_02_08_19_00-shot08_21-Track2-Frame5099-Face1
naokotakahashi	naokotakahashi_2008_10_28_19_00-shot28_105-Track1-Frame16039-Face1	akinoriasashoryu	akinoriasashoryu_2005_09_11_19_00-shot11_80-Track3-Frame18543-Face1
fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_86-Track1-Frame26257-Face1	shintaroishihara	shintaroishihara_2009_09_04_19_00-shot04_179-Track1-Frame43348-Face1
masayoshison	masayoshison_2006_11_08_19_00-shot08_146-Track1-Frame45062-Face1	jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1
colinpowell	colinpowell_2004_04_21_19_00-shot21_35-Track1-Frame8361-Face1	takenorikanzaki	takenorikanzaki_2001_07_11_19_00-shot11_7-Track1-Frame2649-Face1
christopherhill	christopherhill_2006_07_12_19_00-shot12_16-Track1-Frame4241-Face1	jiwoochoi	jiwoochoi_2004_03_22_19_00-shot22_139-Track1-Frame29409-Face2
pervezmusharraf	pervezmusharraf_2001_12_22_19_00-shot22_102-Track1-Frame38741-Face1	barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47389-Face1
christopherhill	christopherhill_2006_12_20_19_00-shot20_62-Track1-Frame14193-Face1	seijimaehara	seijimaehara_2010_03_03_19_00-shot03_14-Track1-Frame3819-Face1
kaoruyosano	kaoruyosano_2007_08_27_19_00-shot27_179-Track1-Frame29869-Face1	gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_76-Track1-Frame22401-Face1
shigeofukuchi	shigeofukuchi_2010_10_14_19_00-shot14_60-Track1-Frame39925-Face1	johnkerry	johnkerry_2007_12_30_19_00-shot30_125-Track1-Frame27845-Face1
barakobama	barakobama_2008_02_09_19_00-shot09_125-Track1-Frame36830-Face1	akihiroohta	akihiroohta_2008_09_12_19_00-shot12_127-Track4-Frame35975-Face1
hidekimatsui	hidekimatsui_2005_06_21_19_00-shot21_147-Track1-Frame46751-Face1	jianchaoliu	jianchaoliu_2008_06_24_19_00-shot24_107-Track1-Frame34541-Face1
taroaso	taroaso_2009_06_08_19_00-shot08_98-Track1-Frame28452-Face1	jiabaowen	jiabaowen_2007_10_22_19_00-shot22_122-Track1-Frame34009-Face1
ichirosuzuki	ichirosuzuki_2009_03_25_19_00-shot25_74-Track1-Frame9400-Face1	takeshikoizumi	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10990-Face1
bunmeiibuki	bunmeiibuki_2009_05_14_19_00-shot14_85-Track1-Frame20739-Face1	wataruabe	wataruabe_2007_12_25_19_00-shot25_172-Track1-Frame42937-Face1
dae-jungkim	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33888-Face1	yumieyoshiba	yumieyoshiba_2009_03_01_19_00-shot01_213-Track1-Frame49038-Face1
zico	zico_2002_10_07_19_00-shot07_163-Track1-Frame41446-Face1	jyun	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32481-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1	naotokan	naotokan_2009_11_17_19_00-shot17_9-Track1-Frame2247-Face1
masayoshison	masayoshison_2005_03_26_19_00-shot26_55-Track1-Frame12382-Face1	kaoruyosano	kaoruyosano_2010_04_02_19_00-shot02_42-Track2-Frame12602-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18148-Face1	yoichimasuzoe	yoichimasuzoe_2007_12_04_19_00-shot04_91-Track1-Frame25256-Face1
condoleezzarice	condoleezzarice_2002_11_11_19_00-shot11_36-Track1-Frame10662-Face1	sadakazutanigaki	sadakazutanigaki_2009_09_30_19_00-shot30_118-Track3-Frame34675-Face1
aimiyazato	aimiyazato_2005_12_23_19_00-shot23_183-Track1-Frame45300-Face1	hidekimatsui	hidekimatsui_2005_05_12_19_00-shot12_131-Track1-Frame42094-Face1
barakobama	barakobama_2009_10_02_19_00-shot02_21-Track2-Frame4348-Face1	naokotakahashi	naokotakahashi_2005_11_10_19_00-shot10_164-Track1-Frame46804-Face1
shintaroishihara	shintaroishihara_2008_12_05_19_00-shot05_136-Track1-Frame36976-Face1	kikokawashima	kikokawashima_2006_09_06_19_00-shot06_195-Track2-Frame33616-Face2
saenakarai	saenakarai_2005_05_25_19_00-shot25_197-Track1-Frame52630-Face1	ebizoichikawa	ebizoichikawa_2010_12_28_19_00-shot28_79-Track1-Frame37570-Face1
ichiroozawa	ichiroozawa_2007_09_25_19_00-shot25_11-Track1-Frame3989-Face1	shohakuho	shohakuho_2010_12_21_19_00-shot21_111-Track1-Frame46366-Face1
jianchaoliu	jianchaoliu_2006_10_10_19_00-shot10_12-Track1-Frame3139-Face1	yukiohatoyama	yukiohatoyama_2009_07_10_19_00-shot10_22-Track1-Frame9364-Face1
kotomitsuki	kotomitsuki_2001_09_23_19_00-shot23_89-Track1-Frame27045-Face1	jianchaoliu	jianchaoliu_2008_05_07_19_00-shot07_125-Track1-Frame22270-Face1
condoleezzarice	condoleezzarice_2008_06_27_19_00-shot27_49-Track1-Frame12969-Face1	makikotanaka	makikotanaka_2001_08_03_19_00-shot03_30-Track1-Frame10430-Face1
jiabaowen	jiabaowen_2008_03_18_19_00-shot18_120-Track1-Frame25834-Face1	hideohigashikokubaru	hideohigashikokubaru_2011_01_20_19_00-shot20_101-Track1-Frame37582-Face1
jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1	muneosuzuki	muneosuzuki_2002_04_26_19_00-shot26_145-Track1-Frame32101-Face1
aifukuhara	aifukuhara_2004_12_06_19_00-shot06_148-Track1-Frame46852-Face1	jong-ilkim	jong-ilkim_2007_02_13_19_00-shot13_59-Track1-Frame14812-Face1
nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_58-Track2-Frame13983-Face1	jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1
yukioedano	yukioedano_2011_04_21_19_00-shot21_14-Track1-Frame7459-Face1	akihito	akihito_2009_12_23_19_00-shot23_70-Track1-Frame18101-Face1
barutokaito	barutokaito_2010_03_21_19_00-shot21_203-Track1-Frame47389-Face1	ichiroozawa	ichiroozawa_2008_04_01_19_00-shot01_132-Track1-Frame30402-Face1
nicolassakozy	nicolassakozy_2007_05_03_19_00-shot03_64-Track1-Frame16252-Face1	shintaroishihara	shintaroishihara_2003_06_27_19_00-shot27_154-Track2-Frame40128-Face1
pervezmusharraf	pervezmusharraf_2001_10_31_19_00-shot31_53-Track1-Frame12530-Face1	kaoruyosano	kaoruyosano_2010_04_04_19_00-shot04_54-Track2-Frame14430-Face2
syunsaito	syunsaito_2008_02_08_19_00-shot08_18-Track1-Frame4830-Face1	nicolassakozy	nicolassakozy_2008_07_08_19_00-shot08_42-Track1-Frame14114-Face1
shinrikyoaum	shinrikyoaum_2004_02_26_19_00-shot26_59-Track1-Frame13237-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_17_19_00-shot17_35-Track1-Frame9425-Face1
hidekimatsui	hidekimatsui_2005_10_05_19_00-shot05_208-Track1-Frame46133-Face1	donaldrumsfeld	donaldrumsfeld_2003_03_24_19_00-shot24_75-Track1-Frame26154-Face1
georgebush	georgebush_2009_01_16_19_00-shot16_113-Track1-Frame31343-Face1	masahikokhomura	masahikokhomura_2007_08_09_19_00-shot09_37-Track1-Frame11017-Face1
kotomitsuki	kotomitsuki_2007_07_22_19_00-shot22_88-Track1-Frame34908-Face1	steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27350-Face1
mizuhofukushima	mizuhofukushima_2007_08_07_19_00-shot07_79-Track1-Frame12303-Face1	ichirosuzuki	ichirosuzuki_2003_07_16_19_00-shot16_126-Track1-Frame25161-Face1
aimiyazato	aimiyazato_2009_08_07_19_00-shot07_213-Track1-Frame47273-Face1	mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_83-Track1-Frame20982-Face1
yoshimiwatanabe	yoshimiwatanabe_2007_08_31_19_00-shot31_161-Track1-Frame36656-Face1	yoichimasuzoe	yoichimasuzoe_2008_09_18_19_00-shot18_156-Track2-Frame43426-Face1
jyun	jyun_2008_02_10_19_00-shot10_18-Track1-Frame4958-Face1	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame38895-Face1
kazuoshii	kazuoshii_2005_08_17_19_00-shot17_64-Track1-Frame14118-Face1	ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42934-Face1
monalisa	monalisa_2006_09_27_19_00-shot27_180-Track1-Frame40022-Face1	maoasada	maoasada_2010_02_27_19_00-shot27_82-Track1-Frame23720-Face1
monalisa	monalisa_2006_09_27_19_00-shot27_180-Track1-Frame40022-Face1	yoshitosengoku	yoshitosengoku_2010_09_27_19_00-shot27_3-Track1-Frame546-Face1
martinahingis	martinahingis_2006_01_30_19_00-shot30_172-Track1-Frame42991-Face1	akiotoyoda	akiotoyoda_2011_01_05_19_00-shot05_44-Track1-Frame18525-Face1
hidekimatsui	hidekimatsui_2006_10_07_19_00-shot07_198-Track1-Frame45750-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1
kazuoshii	kazuoshii_2009_03_03_19_00-shot03_101-Track1-Frame29618-Face1	akinoriasashoryu	akinoriasashoryu_2007_03_25_19_00-shot25_146-Track1-Frame42791-Face1
hidekimatsui	hidekimatsui_2005_07_06_19_00-shot06_182-Track1-Frame47924-Face1	shoichinakagawa	shoichinakagawa_2005_12_09_19_00-shot09_150-Track1-Frame43298-Face1
masaakishirakawa	masaakishirakawa_2010_06_15_19_00-shot15_185-Track1-Frame45088-Face1	maoasada	maoasada_2008_03_16_19_00-shot16_201-Track1-Frame48066-Face1
barakobama	barakobama_2008_11_08_19_00-shot08_7-Track1-Frame923-Face1	nicolassakozy	nicolassakozy_2007_05_03_19_00-shot03_64-Track1-Frame16252-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_3-Track1-Frame440-Face1	yukioedano	yukioedano_2011_04_13_19_00-shot13_30-Track1-Frame36363-Face1
shoichinakagawa	shoichinakagawa_2005_01_19_19_00-shot19_67-Track1-Frame19477-Face1	masajuroshiokawa	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame22547-Face1
