10	300
pervezmusharraf	pervezmusharraf_2001_09_17_19_00-shot17_60-Track1-Frame18457-Face1	pervezmusharraf_2001_12_22_19_00-shot22_103-Track1-Frame38901-Face1
mizuhofukushima	mizuhofukushima_2007_07_11_19_00-shot11_39-Track1-Frame6876-Face1	mizuhofukushima_2010_05_28_19_00-shot28_26-Track1-Frame5390-Face1
naokotakahashi	naokotakahashi_2004_03_15_19_00-shot15_9-Track1-Frame537-Face1	naokotakahashi_2007_11_10_19_00-shot10_184-Track1-Frame47046-Face1
seijimaehara	seijimaehara_2009_12_13_19_00-shot13_21-Track1-Frame5420-Face1	seijimaehara_2011_03_06_19_00-shot06_83-Track1-Frame40276-Face1
masajuroshiokawa	masajuroshiokawa_2001_07_04_19_00-shot04_107-Track1-Frame32076-Face1	masajuroshiokawa_2001_12_20_19_00-shot20_35-Track1-Frame11217-Face1
hidekimatsui	hidekimatsui_2002_11_13_19_00-shot13_154-Track1-Frame40451-Face1	hidekimatsui_2003_01_16_19_00-shot16_183-Track1-Frame45927-Face1
shinzoabe	shinzoabe_2003_01_25_19_00-shot25_41-Track1-Frame14878-Face1	shinzoabe_2006_11_20_19_00-shot20_86-Track2-Frame21848-Face1
zico	zico_2005_06_09_19_00-shot09_44-Track1-Frame7294-Face1	zico_2006_06_26_19_00-shot26_128-Track1-Frame36630-Face1
makikotanaka	makikotanaka_2001_08_02_19_00-shot02_9-Track1-Frame3851-Face1	makikotanaka_2002_02_01_19_00-shot01_57-Track1-Frame11942-Face1
osamabinladen	osamabinladen_2001_09_28_19_00-shot28_19-Track1-Frame3812-Face1	osamabinladen_2001_09_29_19_00-shot29_3-Track1-Frame1838-Face1
natsuoyamaguchi	natsuoyamaguchi_2008_08_28_19_00-shot28_132-Track1-Frame36703-Face1	natsuoyamaguchi_2010_03_03_19_00-shot03_18-Track1-Frame5151-Face1
georgebush	georgebush_2002_08_30_19_00-shot30_124-Track1-Frame40461-Face1	georgebush_2003_02_07_19_00-shot07_62-Track1-Frame19338-Face1
ichirosuzuki	ichirosuzuki_2004_10_11_19_00-shot11_6-Track1-Frame1993-Face1	ichirosuzuki_2008_09_18_19_00-shot18_126-Track1-Frame31469-Face1
shin	shin_2001_08_17_19_00-shot17_187-Track1-Frame45573-Face1	shin_2010_01_08_19_00-shot08_11-Track2-Frame1572-Face1
yoshitosengoku	yoshitosengoku_2010_10_12_19_00-shot12_55-Track1-Frame29685-Face1	yoshitosengoku_2010_11_20_19_00-shot20_15-Track2-Frame4330-Face2
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_158-Track1-Frame42166-Face1	ryoishikawa_2011_02_05_19_00-shot05_84-Track2-Frame48088-Face1
aifukuhara	aifukuhara_2004_04_14_19_00-shot14_153-Track1-Frame46280-Face1	aifukuhara_2004_08_19_19_00-shot19_197-Track1-Frame36577-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_42-Track1-Frame12348-Face1	takeshiokada_2009_11_19_19_00-shot19_217-Track1-Frame48090-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_3-Track1-Frame483-Face1	ryutarohashimoto_2004_07_30_19_00-shot30_54-Track1-Frame19943-Face1
akinoriasashoryu	akinoriasashoryu_2003_01_27_19_00-shot27_180-Track1-Frame40074-Face1	akinoriasashoryu_2009_03_26_19_00-shot26_153-Track1-Frame44324-Face2
jiabaowen	jiabaowen_2007_03_16_19_00-shot16_181-Track1-Frame46499-Face1	jiabaowen_2010_03_14_19_00-shot14_51-Track1-Frame15785-Face1
yoichimasuzoe	yoichimasuzoe_2009_05_13_19_00-shot13_97-Track1-Frame21421-Face1	yoichimasuzoe_2009_07_06_19_00-shot06_21-Track3-Frame4351-Face1
katsuyoshieto	katsuyoshieto_2008_07_12_19_00-shot12_116-Track2-Frame28310-Face1	katsuyoshieto_2008_07_15_19_00-shot15_125-Track1-Frame33307-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_50-Track1-Frame13522-Face1	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45258-Face2
zico	zico_2006_06_26_19_00-shot26_127-Track1-Frame36543-Face1	zico_2006_06_26_19_00-shot26_128-Track1-Frame36630-Face1
shoichinakagawa	shoichinakagawa_2008_12_20_19_00-shot20_58-Track1-Frame19897-Face1	shoichinakagawa_2009_02_17_19_00-shot17_38-Track1-Frame4438-Face1
muneosuzuki	muneosuzuki_2002_03_15_19_00-shot15_46-Track1-Frame4832-Face1	muneosuzuki_2002_04_30_19_00-shot30_54-Track1-Frame17729-Face1
jianchaoliu	jianchaoliu_2006_05_23_19_00-shot23_95-Track1-Frame32948-Face1	jianchaoliu_2008_12_09_19_00-shot09_137-Track1-Frame44770-Face2
sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_60-Track1-Frame17368-Face2	sachiyonomura_2001_12_05_19_00-shot05_72-Track1-Frame26374-Face1
makikotanaka	makikotanaka_2002_02_01_19_00-shot01_214-Track1-Frame52001-Face1	makikotanaka_2002_07_24_19_00-shot24_34-Track1-Frame8967-Face1
yoshitosengoku	yoshitosengoku_2010_09_16_19_00-shot16_27-Track3-Frame5328-Face2	yoshitosengoku_2010_12_13_19_00-shot13_22-Track2-Frame8695-Face1
saenakarai	saenakarai_2005_01_13_19_00-shot13_168-Track2-Frame52073-Face1	saenakarai_2006_01_19_19_00-shot19_196-Track1-Frame50011-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_56-Track1-Frame12271-Face1	shizukaarakawa_2006_05_07_19_00-shot07_82-Track1-Frame19641-Face1
masahikokhomura	masahikokhomura_2008_04_25_19_00-shot25_106-Track3-Frame19788-Face1	masahikokhomura_2008_08_11_19_00-shot11_150-Track1-Frame32796-Face2
yukioedano	yukioedano_2010_06_07_19_00-shot07_58-Track1-Frame6809-Face1	yukioedano_2010_11_17_19_00-shot17_39-Track1-Frame19634-Face1
shizukakamei	shizukakamei_2001_04_13_19_00-shot13_64-Track1-Frame16429-Face1	shizukakamei_2007_07_07_19_00-shot07_27-Track1-Frame7298-Face1
kosukekitajima	kosukekitajima_2005_02_19_19_00-shot19_164-Track1-Frame44403-Face1	kosukekitajima_2005_02_26_19_00-shot26_201-Track1-Frame47974-Face1
hillaryclinton	hillaryclinton_2008_03_20_19_00-shot20_121-Track1-Frame30627-Face1	hillaryclinton_2009_02_21_19_00-shot21_44-Track1-Frame8808-Face1
akinoriasashoryu	akinoriasashoryu_2004_07_19_19_00-shot19_175-Track1-Frame42833-Face1	akinoriasashoryu_2009_03_26_19_00-shot26_153-Track1-Frame44324-Face2
tonyblair	tonyblair_2001_10_12_19_00-shot12_198-Track1-Frame68413-Face1	tonyblair_2003_06_12_19_00-shot12_69-Track1-Frame21280-Face1
jianchaoliu	jianchaoliu_2006_10_17_19_00-shot17_42-Track1-Frame10769-Face1	jianchaoliu_2007_01_09_19_00-shot09_51-Track1-Frame11110-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_04_10_19_00-shot10_75-Track1-Frame21534-Face1	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10282-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_105-Track1-Frame20736-Face1	shoichinakagawa_2009_02_17_19_00-shot17_77-Track1-Frame13221-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42734-Face1	ebizoichikawa_2010_12_07_19_00-shot07_68-Track1-Frame43574-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_73-Track1-Frame26482-Face1	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33395-Face1
hillaryclinton	hillaryclinton_2009_01_14_19_00-shot14_48-Track1-Frame16437-Face1	hillaryclinton_2010_01_08_19_00-shot08_90-Track4-Frame28570-Face2
masako	masako_2002_12_05_19_00-shot05_224-Track1-Frame38632-Face1	masako_2004_06_25_19_00-shot25_185-Track1-Frame41888-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_08_19_00-shot08_125-Track1-Frame43884-Face1	donaldrumsfeld_2001_12_12_19_00-shot12_11-Track1-Frame5228-Face1
shinrikyoaum	shinrikyoaum_2004_07_07_19_00-shot07_67-Track1-Frame17635-Face1	shinrikyoaum_2006_02_20_19_00-shot20_9-Track2-Frame2895-Face1
naotokan	naotokan_2010_11_14_19_00-shot14_45-Track1-Frame12264-Face1	naotokan_2011_05_10_19_00-shot10_7-Track1-Frame4853-Face1
saenakarai	saenakarai_2004_08_25_19_00-shot25_232-Track1-Frame52187-Face1	saenakarai_2004_11_17_19_00-shot17_210-Track1-Frame49390-Face1
naokotakahashi	naokotakahashi_2004_11_20_19_00-shot20_199-Track1-Frame48380-Face1	naokotakahashi_2005_05_09_19_00-shot09_182-Track1-Frame47813-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3314-Face1	tetsuroyano_2008_07_12_19_00-shot12_112-Track3-Frame26165-Face2
dae-jungkim	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33895-Face1	dae-jungkim_2002_03_13_19_00-shot13_130-Track1-Frame39540-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_07_15_19_00-shot15_18-Track1-Frame5379-Face1	hideohigashikokubaru_2010_09_29_19_00-shot29_68-Track1-Frame30726-Face2
naotokan	naotokan_2004_05_07_19_00-shot07_49-Track1-Frame22843-Face1	naotokan_2011_01_22_19_00-shot22_16-Track1-Frame7190-Face1
barutokaito	barutokaito_2010_03_29_19_00-shot29_178-Track1-Frame45613-Face1	barutokaito_2010_03_31_19_00-shot31_172-Track1-Frame45839-Face1
maoasada	maoasada_2005_12_19_19_00-shot19_190-Track2-Frame43328-Face1	maoasada_2006_03_02_19_00-shot02_19-Track1-Frame2569-Face1
kazuoshii	kazuoshii_2001_07_05_19_00-shot05_42-Track1-Frame14729-Face1	kazuoshii_2005_01_21_19_00-shot21_28-Track1-Frame6880-Face1
masako	masako_2004_05_12_19_00-shot12_111-Track1-Frame28245-Face1	masako_2004_06_25_19_00-shot25_185-Track1-Frame41888-Face1
yujiang	yujiang_2007_01_30_19_00-shot30_73-Track1-Frame18867-Face1	yujiang_2008_04_08_19_00-shot08_127-Track1-Frame27935-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_02_02_19_00-shot02_41-Track1-Frame11664-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_101-Track1-Frame37608-Face1
saenakarai	saenakarai_2005_01_29_19_00-shot29_199-Track1-Frame53175-Face1	saenakarai_2005_05_11_19_00-shot11_179-Track1-Frame50565-Face1
seijimaehara	seijimaehara_2009_09_23_19_00-shot23_41-Track1-Frame9672-Face1	seijimaehara_2009_12_13_19_00-shot13_6-Track1-Frame758-Face1
masahikokhomura	masahikokhomura_2008_06_24_19_00-shot24_114-Track1-Frame35946-Face1	masahikokhomura_2008_06_27_19_00-shot27_34-Track1-Frame9477-Face1
christopherhill	christopherhill_2006_12_16_19_00-shot16_25-Track1-Frame4544-Face1	christopherhill_2007_02_06_19_00-shot06_129-Track1-Frame34731-Face1
donaldrumsfeld	donaldrumsfeld_2001_12_08_19_00-shot08_89-Track3-Frame24441-Face1	donaldrumsfeld_2003_02_11_19_00-shot11_25-Track1-Frame8833-Face1
wataruabe	wataruabe_2007_06_18_19_00-shot18_112-Track1-Frame26926-Face1	wataruabe_2007_07_12_19_00-shot12_130-Track1-Frame50589-Face1
katsuyaokada	katsuyaokada_2005_01_21_19_00-shot21_52-Track1-Frame13568-Face1	katsuyaokada_2005_09_12_19_00-shot12_89-Track1-Frame15248-Face1
takakodoi	takakodoi_2001_08_14_19_00-shot14_43-Track1-Frame11076-Face1	takakodoi_2002_03_17_19_00-shot17_10-Track1-Frame4987-Face1
kazuoshii	kazuoshii_2003_10_18_19_00-shot18_74-Track1-Frame19618-Face1	kazuoshii_2003_10_27_19_00-shot27_129-Track1-Frame18948-Face1
myung-baklee	myung-baklee_2008_04_20_19_00-shot20_26-Track1-Frame8218-Face1	myung-baklee_2010_05_26_19_00-shot26_57-Track1-Frame15374-Face1
akihiroohta	akihiroohta_2007_08_27_19_00-shot27_217-Track1-Frame41914-Face1	akihiroohta_2008_10_30_19_00-shot30_34-Track1-Frame14325-Face1
tonyblair	tonyblair_2001_10_10_19_00-shot10_125-Track1-Frame50263-Face1	tonyblair_2001_10_12_19_00-shot12_198-Track1-Frame68413-Face1
akinoriasashoryu	akinoriasashoryu_2007_08_23_19_00-shot23_4-Track1-Frame681-Face1	akinoriasashoryu_2009_01_26_19_00-shot26_157-Track1-Frame42846-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_49-Track1-Frame10854-Face1	shizukaarakawa_2006_05_07_19_00-shot07_84-Track1-Frame19790-Face1
saddamhussein	saddamhussein_2003_01_22_19_00-shot22_112-Track1-Frame33525-Face1	saddamhussein_2006_12_27_19_00-shot27_93-Track1-Frame31054-Face1
yoshitosengoku	yoshitosengoku_2009_12_03_19_00-shot03_67-Track2-Frame21540-Face1	yoshitosengoku_2010_07_22_19_00-shot22_65-Track1-Frame29166-Face1
masayoshison	masayoshison_2004_02_27_19_00-shot27_124-Track1-Frame39887-Face1	masayoshison_2004_02_27_19_00-shot27_132-Track1-Frame40689-Face1
naruhito	naruhito_2004_05_12_19_00-shot12_14-Track1-Frame2274-Face1	naruhito_2004_06_11_19_00-shot11_70-Track1-Frame25313-Face1
ichiroozawa	ichiroozawa_2009_03_31_19_00-shot31_32-Track1-Frame10032-Face2	ichiroozawa_2010_04_27_19_00-shot27_20-Track1-Frame4342-Face1
shizukakamei	shizukakamei_2007_07_07_19_00-shot07_75-Track1-Frame23897-Face1	shizukakamei_2010_06_08_19_00-shot08_98-Track2-Frame13211-Face1
saddamhussein	saddamhussein_2003_03_16_19_00-shot16_29-Track1-Frame9608-Face1	saddamhussein_2004_07_02_19_00-shot02_75-Track1-Frame21597-Face1
jong-ilkim	jong-ilkim_2004_09_01_19_00-shot01_144-Track1-Frame36209-Face1	jong-ilkim_2004_12_24_19_00-shot24_71-Track1-Frame21416-Face1
shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_95-Track1-Frame21684-Face1	shoichinakagawa_2009_02_17_19_00-shot17_24-Track1-Frame2988-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_51-Track1-Frame19486-Face1	ryutarohashimoto_2004_07_30_19_00-shot30_58-Track1-Frame20585-Face1
aimiyazato	aimiyazato_2003_10_07_19_00-shot07_187-Track1-Frame44346-Face1	aimiyazato_2005_12_08_19_00-shot08_207-Track1-Frame46655-Face1
yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_52-Track1-Frame13013-Face1	yoshimiwatanabe_2007_08_31_19_00-shot31_171-Track1-Frame39509-Face1
naokotakahashi	naokotakahashi_2004_03_15_19_00-shot15_72-Track1-Frame6715-Face1	naokotakahashi_2007_11_10_19_00-shot10_183-Track1-Frame46955-Face1
kosukekitajima	kosukekitajima_2005_02_19_19_00-shot19_166-Track1-Frame44648-Face1	kosukekitajima_2005_02_26_19_00-shot26_201-Track1-Frame47974-Face1
pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_21-Track1-Frame11056-Face1	pervezmusharraf_2001_09_16_19_00-shot16_77-Track1-Frame20648-Face1
azumakoshiishi	azumakoshiishi_2009_06_25_19_00-shot25_18-Track1-Frame4657-Face1	azumakoshiishi_2009_07_14_19_00-shot14_25-Track1-Frame5559-Face1
ichirosuzuki	ichirosuzuki_2001_07_03_19_00-shot03_72-Track1-Frame13620-Face1	ichirosuzuki_2004_08_27_19_00-shot27_182-Track1-Frame47175-Face1
shizukakamei	shizukakamei_2001_04_16_19_00-shot16_104-Track1-Frame26415-Face1	shizukakamei_2001_12_13_19_00-shot13_164-Track1-Frame51548-Face1
yukioedano	yukioedano_2010_06_05_19_00-shot05_24-Track1-Frame5507-Face1	yukioedano_2011_04_04_19_00-shot04_5-Track1-Frame1267-Face1
akiotoyoda	akiotoyoda_2010_02_25_19_00-shot25_14-Track1-Frame2909-Face1	akiotoyoda_2010_02_25_19_00-shot25_45-Track5-Frame11982-Face1
yukioedano	yukioedano_2011_03_01_19_00-shot01_75-Track1-Frame30899-Face1	yukioedano_2011_04_22_19_00-shot22_11-Track1-Frame8156-Face1
shizukakamei	shizukakamei_2010_03_17_19_00-shot17_63-Track1-Frame17883-Face1	shizukakamei_2010_03_17_19_00-shot17_65-Track1-Frame18226-Face1
kazuoshii	kazuoshii_2003_03_27_19_00-shot27_282-Track1-Frame70064-Face1	kazuoshii_2005_08_29_19_00-shot29_39-Track1-Frame8031-Face1
takenorikanzaki	takenorikanzaki_2001_07_05_19_00-shot05_88-Track1-Frame23179-Face1	takenorikanzaki_2006_09_20_19_00-shot20_100-Track1-Frame17550-Face1
yasuofukuda	yasuofukuda_2007_11_22_19_00-shot22_52-Track1-Frame7705-Face1	yasuofukuda_2008_05_07_19_00-shot07_81-Track1-Frame13813-Face1
kazuoshii	kazuoshii_2007_01_30_19_00-shot30_101-Track1-Frame23788-Face1	kazuoshii_2007_09_08_19_00-shot08_70-Track1-Frame13829-Face1
akihiroohta	akihiroohta_2007_08_27_19_00-shot27_218-Track1-Frame42111-Face1	akihiroohta_2008_11_18_19_00-shot18_64-Track1-Frame19471-Face1
kotomitsuki	kotomitsuki_2001_03_17_19_00-shot17_136-Track1-Frame39865-Face1	kotomitsuki_2010_06_14_19_00-shot14_22-Track1-Frame3048-Face1
bunmeiibuki	bunmeiibuki_2007_09_18_19_00-shot18_50-Track1-Frame9123-Face1	bunmeiibuki_2008_01_28_19_00-shot28_30-Track1-Frame4361-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_20-Track1-Frame5123-Face1	masajuroshiokawa_2001_12_20_19_00-shot20_35-Track1-Frame11217-Face1
katsuyaokada	katsuyaokada_2005_08_23_19_00-shot23_62-Track1-Frame15035-Face1	katsuyaokada_2010_04_11_19_00-shot11_54-Track1-Frame10112-Face1
muneosuzuki	muneosuzuki_2002_06_18_19_00-shot18_91-Track1-Frame22656-Face1	muneosuzuki_2002_08_31_19_00-shot31_19-Track1-Frame10902-Face1
ryoishikawa	ryoishikawa_2009_01_04_19_00-shot04_151-Track1-Frame45934-Face2	ryoishikawa_2011_02_05_19_00-shot05_86-Track1-Frame48680-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_50-Track1-Frame13522-Face1	tonyblair_2001_10_12_19_00-shot12_198-Track1-Frame68413-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_51-Track1-Frame11189-Face1	shizukaarakawa_2006_03_27_19_00-shot27_125-Track1-Frame28690-Face1
jiwoochoi	jiwoochoi_2004_07_22_19_00-shot22_9-Track2-Frame1735-Face1	jiwoochoi_2004_07_22_19_00-shot22_95-Track1-Frame22144-Face1
shintaroishihara	shintaroishihara_2007_04_09_19_00-shot09_5-Track1-Frame303-Face1	shintaroishihara_2009_04_19_19_00-shot19_38-Track1-Frame7720-Face2
masahikokhomura	masahikokhomura_2008_06_18_19_00-shot18_2-Track1-Frame207-Face1	masahikokhomura_2008_06_27_19_00-shot27_48-Track1-Frame12314-Face1
jiwoochoi	jiwoochoi_2004_03_22_19_00-shot22_139-Track1-Frame29449-Face1	jiwoochoi_2004_07_22_19_00-shot22_96-Track2-Frame22624-Face1
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_4-Track1-Frame294-Face1	masaakishirakawa_2008_09_17_19_00-shot17_36-Track1-Frame13447-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_80-Track1-Frame27897-Face1	shigeofukuchi_2008_05_27_19_00-shot27_92-Track1-Frame29874-Face1
dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_274-Track1-Frame91465-Face1	dae-jungkim_2002_01_02_19_00-shot02_113-Track1-Frame33895-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_46-Track1-Frame14695-Face1	takeshiokada_2009_11_19_19_00-shot19_218-Track1-Frame48335-Face1
wataruabe	wataruabe_2007_06_11_19_00-shot11_71-Track1-Frame17296-Face1	wataruabe_2007_11_01_19_00-shot01_176-Track1-Frame45745-Face1
tetsuroyano	tetsuroyano_2008_07_05_19_00-shot05_140-Track1-Frame34810-Face1	tetsuroyano_2008_07_13_19_00-shot13_1-Track2-Frame218-Face2
johnmccain	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame22761-Face1	johnmccain_2008_09_27_19_00-shot27_85-Track1-Frame28051-Face1
colinpowell	colinpowell_2004_01_07_19_00-shot07_110-Track1-Frame28064-Face1	colinpowell_2005_09_10_19_00-shot10_124-Track1-Frame34129-Face2
kikokawashima	kikokawashima_2006_09_01_19_00-shot01_12-Track1-Frame1504-Face1	kikokawashima_2006_09_06_19_00-shot06_224-Track1-Frame42015-Face1
kaoruyosano	kaoruyosano_2008_09_09_19_00-shot09_86-Track1-Frame27395-Face1	kaoruyosano_2010_04_03_19_00-shot03_34-Track2-Frame9521-Face2
masahikokhomura	masahikokhomura_2007_11_08_19_00-shot08_100-Track1-Frame27919-Face1	masahikokhomura_2008_06_24_19_00-shot24_111-Track1-Frame35348-Face1
tonyblair	tonyblair_2001_09_21_19_00-shot21_51-Track1-Frame13686-Face1	tonyblair_2003_06_12_19_00-shot12_69-Track1-Frame21280-Face1
ichirosuzuki	ichirosuzuki_2003_06_27_19_00-shot27_206-Track1-Frame48583-Face1	ichirosuzuki_2006_03_17_19_00-shot17_10-Track1-Frame1262-Face1
colinpowell	colinpowell_2003_03_18_19_00-shot18_20-Track1-Frame6636-Face1	colinpowell_2005_09_10_19_00-shot10_15-Track1-Frame1690-Face1
sadakazutanigaki	sadakazutanigaki_2009_09_15_19_00-shot15_9-Track3-Frame1710-Face1	sadakazutanigaki_2010_06_17_19_00-shot17_101-Track2-Frame24976-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_60-Track1-Frame20975-Face1	ryutarohashimoto_2004_11_30_19_00-shot30_43-Track1-Frame8427-Face1
barakobama	barakobama_2009_11_10_19_00-shot10_24-Track1-Frame6578-Face1	barakobama_2010_05_19_19_00-shot19_168-Track2-Frame41016-Face1
yasuofukuda	yasuofukuda_2007_09_13_19_00-shot13_222-Track1-Frame51757-Face1	yasuofukuda_2007_12_23_19_00-shot23_13-Track1-Frame2560-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_56-Track1-Frame14819-Face1	tsuyoshiyamashita_2007_10_30_19_00-shot30_71-Track1-Frame15943-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_08_19_00-shot08_125-Track1-Frame43884-Face1	donaldrumsfeld_2003_03_24_19_00-shot24_75-Track1-Frame25973-Face1
shin	shin_2009_09_10_19_00-shot10_230-Track1-Frame52510-Face1	georgebush	georgebush_2009_01_16_19_00-shot16_113-Track1-Frame31458-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9629-Face1	mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame32108-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_54-Track1-Frame19943-Face1	aimiyazato	aimiyazato_2005_12_08_19_00-shot08_207-Track1-Frame46655-Face1
hidekimatsui	hidekimatsui_2003_01_16_19_00-shot16_176-Track1-Frame45288-Face1	christopherhill	christopherhill_2008_06_19_19_00-shot19_109-Track1-Frame26434-Face1
jintaohu	jintaohu_2008_05_07_19_00-shot07_5-Track1-Frame304-Face1	yujiang	yujiang_2007_01_30_19_00-shot30_73-Track1-Frame18867-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_41-Track2-Frame12036-Face1	naotokan	naotokan_2002_12_06_19_00-shot06_126-Track1-Frame24214-Face1
sachiyonomura	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41171-Face1	saddamhussein	saddamhussein_2003_11_25_19_00-shot25_50-Track1-Frame16313-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_175-Track1-Frame45280-Face1	ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_54-Track1-Frame19943-Face1
shinrikyoaum	shinrikyoaum_2003_10_30_19_00-shot30_24-Track1-Frame5732-Face2	hidekimatsui	hidekimatsui_2003_01_09_19_00-shot09_106-Track1-Frame30879-Face1
yukioedano	yukioedano_2011_04_21_19_00-shot21_14-Track1-Frame7091-Face1	kazuoshii	kazuoshii_2005_08_29_19_00-shot29_44-Track1-Frame8817-Face1
maoasada	maoasada_2008_03_16_19_00-shot16_199-Track1-Frame47860-Face1	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_158-Track1-Frame39736-Face1
katsuyaokada	katsuyaokada_2009_07_02_19_00-shot02_2-Track1-Frame139-Face1	yoshitosengoku	yoshitosengoku_2010_07_22_19_00-shot22_65-Track1-Frame29166-Face1
bunmeiibuki	bunmeiibuki_2007_11_08_19_00-shot08_60-Track1-Frame17395-Face1	jyun	jyun_2008_02_07_19_00-shot07_41-Track2-Frame12071-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_56-Track1-Frame12271-Face1	banrikaieda	banrikaieda_2011_01_14_19_00-shot14_53-Track2-Frame20321-Face1
jianchaoliu	jianchaoliu_2008_05_07_19_00-shot07_125-Track1-Frame22260-Face1	kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_106-Track1-Frame22369-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_80-Track1-Frame27897-Face1	banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame14990-Face1
shinrikyoaum	shinrikyoaum_2004_07_07_19_00-shot07_68-Track1-Frame17859-Face1	pervezmusharraf	pervezmusharraf_2001_10_03_19_00-shot03_26-Track1-Frame8382-Face1
kikokawashima	kikokawashima_2006_09_01_19_00-shot01_12-Track1-Frame1504-Face1	hideohigashikokubaru	hideohigashikokubaru_2010_07_16_19_00-shot16_87-Track1-Frame29282-Face1
